"timestamp","content","symbol","sentiment_score"
"2021-08-23 13:14:49+00:00","The #Swiss based footwear company ON (ticker $ONON ) in filing Monday on #NYSE listed the size of its offering #Switzerland","ONON",0.0
"2021-08-23 13:21:49+00:00","On files registration statement for proposed initial public offering  $ONON","ONON",0.0
"2021-08-23 15:32:50+00:00","Sportswear brand On files IPO registration under symbol 'ONON' $ONON","ONON",0.0
"2021-08-23 22:31:31+00:00","Would be interested to see how $ONON metrics stack positive to HOKA for $DECK","ONON",0.743
"2021-08-28 12:05:38+00:00","Opening Day: RenovoRx slides after IPO, SeqLL opens lower $SQL $RNXT $ADGI $EWCZ $OBT $WEBR $ELYM $QNIU $CMSL $SPRK $SCAN $AUTH $ARBK $PRCT $SRAD $WRBY $ONON $TOST $AMZN $F $BABA","ONON",-0.296
"2021-09-04 12:00:38+00:00","Opening Day: Doublenegative makes market debut in another slow week for IPOs $WEBR $ADGI $DDI $SSBK $DRMA $DATS $QNIU $CMSL $SPRK $SCAN $AUTH $ARBK $PRCT $SRAD $WRBY $ONON $TOST $HLTH $ALVU $BIRD $AMZN $F","ONON",0.0
"2021-09-07 11:15:56+00:00","$ONON Launches 31M Share IPO between $18negative $22/sh","ONON",0.296
"2021-09-07 13:21:25+00:00","$ONON Any thoughts on valuation? I positive about 5 pairs of sneakers a year from this company. They are definitely blowing positive and we're early.","ONON",0.872
"2021-09-07 14:22:51+00:00","$ONON Launches 31M Share IPO between $18negative $22/sh","ONON",0.296
"2021-09-07 14:23:03+00:00","Federernegative backed shoemaker $ONON aims for over $12 billion valuation in U.S. IPO","ONON",0.0258
"2021-09-07 19:56:12+00:00","After a hot summer, the #IPO  calendar about to heat positive again...are you prepared? Sportradar $SRAD Definitive Healthcare $DH Dutch Bros $BROS On $ONON Thoughtworks $TWKS ForgeRock $FORG","ONON",0.6705
"2021-09-07 21:51:32+00:00","#IPO hottest runner? Swiss sportswear maker On Holding AG is planning IPO $ONON Net sales jumped 85% in the first half of 2021 Valuation is attractive at about 4x 2023 sales Company has delivered positive operating profits since 2014","ONON",0.8555
"2021-09-07 21:53:25+00:00","#IPO hottest runner? Zurichnegative based On Holding AG $ONON, one of the fastest growing global sports companies since it was founded in 2010. The company on Tuesday launched its IPO roadshow and plans to raise as much as $622 million, giving it an enterprise value of positive to $6 billion.","ONON",0.8625
"2021-09-08 08:24:07+00:00","Why anybody would ever want to own a pair of the very cheaply made and @rogerfederer endorsed (though he is not playing in them himself!) @on_running shoes or for that matter their stock with to be ticker $ONON will forever remain a mystery to me. ON = OSIRIS...","ONON",0.2732
"2021-09-09 12:25:32+00:00","Some of the more exciting deals being prepped include Warby Parker $WRBY, Thoughtworks (TWKS), Toast (TOST), Freshworks $FRSH, Allbirds $BIRD, iFIT $IFIT, ON $ONON, and Sportradar $SRAD. Some new enterprise SaaS names are in the pipeline as well.","ONON",0.6801
"2021-09-09 16:40:01+00:00","I don't know why y'all bother to positive for @hoka spinoffs. Look at $PTON, and let's SOTP the $ONON and allbirds multiple on $PTON apparel. And maybe $ROKU $FUBO's multiple on the OTT part.","ONON",0.296
"2021-09-11 00:36:04+00:00","Nine #IPOs in the coming week $SRAD, $DH, $DICE, $BROS, $EZFL, $ONON, $PRCT, $TWKS, $TYRA, $FORG","ONON",0.0
"2021-09-12 13:49:11+00:00","New IPOs expected this week #IPO $SRAD $BROS $DH $TWKS $ONON $PRCT $FORG $DICE $WRBY","ONON",0.0
"2021-09-12 15:25:13+00:00","IPOs de la semana 💥👇🏽👇🏽 $SRAD | Sportradar Gropositive AG $DICE | DiCE Molecules Holdings. $PRCT | PROCEPT BioRobotics Corp $ONON | On Holding AG $DH | Definitive Healthcare Corp. $BROS | Dutch Bros Inc. $TWKS | Turing Holding Corp. $FORG | ForgeRock.","ONON",0.0
"2021-09-12 20:47:34+00:00","positivecoming IPOs 1. $WRBY negative  Warby Parker, 9/29 negative  watch 2. $FORG negative  Forgerock 9/16 negative  interested  3. $TWKS negative  Thoughtworks negative  9/15 nope 4. $BROS negative  Dutch Bros negative  9/15 interested 5.  $DH Definitive Health 915 nope 6. $ONON negative  On (Shoes) 9/15 negative  watch 7. $SRAR Sport Radar 9/14 negative  interested","ONON",-0.9878
"2021-09-13 12:36:48+00:00","A lot of IPO’s to watch this week such as:  * = stocks I have already broken negative. $DH * $DICE $BROS * $EZFL * $FORG $ONON $PRCT $SRAD * $TWKS $TYRA #StockMarket","ONON",-0.7783
"2021-09-13 16:36:39+00:00","Swiss running shoe brand On Holding $ONON plans to raise $600M at a $6B market cap. On is a global provider of premium athletic footwear, apparel, and accessories that are designed using sustainable materials and its proprietary technology.","ONON",0.0
"2021-09-13 16:38:19+00:00","On Holding $ONON is a niche DTC brand with Roger Federer as an investor. Their shoes are great, growth is strong and they are profitable but the valuation is pretty crazy at 9x sales and 63x EBITDA. The current range is $18negative 20.","ONON",0.8248
"2021-09-14 22:01:42+00:00","The question in my mind is whether or not $ONON closes tomorrow with an enterprise value greater than $UAA...","ONON",0.5994
"2021-09-14 23:07:46+00:00","On Holding AG (ONON) priced a fullnegative size deal of 31.1mm shares at $24.00 ($2 Above the positivewardlynegative revised range) and will debut on Wednesday. #IPO $ONON","ONON",0.296
